title,outlet,label,url
"trump meets with rachel morin family at border, maryland mom of 5 murdered by illegal immigrant suspect",FoxNews,1,https://www.foxnews.com/us/trump-meets-rachel-morin-family-border-maryland-mom-5-murdered-illegal-immigrant-suspect.print
top adviser to left-wing california da charged with nearly a dozen felonies,FoxNews,1,https://www.foxnews.com/politics/top-adviser-left-wing-california-da-charged-nearly-dozen-felonies
"cnn boss, political director spiked hunter biden controversy, audiotapes reveal: 'we're not going with' story",FoxNews,1,https://www.foxnews.com/media/cnn-jeff-zucker-david-chalian-hunter-biden-project-veritas
"on this day in history, august 25, 1980, the broadway musical '42nd street' opens",FoxNews,1,https://www.foxnews.com/lifestyle/this-day-history-august-25-1980-broadway-musical-42nd-street-opens
comedian jim gaffigan takes surprising shots at harris for skipping 'catholic met gala',FoxNews,1,https://www.foxnews.com/politics/comedian-jim-gaffigan-takes-surprising-shot-harris-skipping-catholic-met-gala
kamala harris finally fields questions from press after dodging media for 18 days since becoming dem nominee,FoxNews,1,https://www.foxnews.com/politics/kamala-harris-finally-fields-questions-press-dodging-media-18-days-since-becoming-dem-nominee
trump-harris debate: sen rick scott identifies 'biggest thing' that can help former president,FoxNews,1,https://www.foxnews.com/politics/trump-harris-debate-sen-rick-scott-identifies-biggest-thing-can-help-former-president
"biden approval rating plummets to 15-year low, poll finds",FoxNews,1,https://www.foxnews.com/politics/biden-approval-rating-plummets-15-year-low-poll-finds.print
supreme court denies biden administration appeal over federal emergency abortion requirement in texas,FoxNews,1,https://www.foxnews.com/politics/supreme-court-denies-biden-administration-appeal-over-federal-emergency-abortion-requirement-texas
10 gadgets to help you sleep better,FoxNews,1,https://www.foxnews.com/lifestyle/devices-to-help-sleep-better
"pink slammed for wearing biden-harris shirt, husband carey hart comes to her defense: 'bye karen'",FoxNews,1,https://www.foxnews.com/entertainment/pink-slammed-biden-harris-shirt-husband-carey-hart-defends
"fox news poll: harris, trump tied in pennsylvania",FoxNews,1,https://www.foxnews.com/official-polls/fox-news-poll-harris-trump-dead-heat-pennsylvania
videos of hamas brutality toward israelis eerily reminiscent of isis tactics,FoxNews,1,https://www.foxnews.com/world/videos-hamas-brutality-toward-israelis-eerily-reminiscent-isis-tactics.print
"trump keeps massive lead, haley ties desantis for second in new 2024 gop presidential primary poll",FoxNews,1,https://www.foxnews.com/politics/trump-keeps-massive-lead-haley-ties-desantis-second-new-2024-gop-presidential-primary-poll
bernie sanders to force senate vote on resolution that could freeze aid to israel,FoxNews,1,https://www.foxnews.com/politics/bernie-sanders-force-senate-vote-resolution-could-freeze-aid-israel
sage steele calls out obama for 'scolding' black men for lack of enthusiasm for kamala harris: 'back off!',FoxNews,1,https://www.foxnews.com/media/sage-steele-calls-out-obama-scolding-black-men-lack-enthusiasm-kamala-harris-back-off
new drug for stiff person syndrome granted designation to speed up development: ‘thrilled for the community’,FoxNews,1,https://www.foxnews.com/health/new-drug-stiff-person-syndrome-granted-designation-speed-development-thrilled-community
sydney sweeney 'so glad' mother stopped her from getting breast reduction as a teen: 'they're my best friends',FoxNews,1,https://www.foxnews.com/entertainment/sydney-sweeney-glad-mother-stopped-getting-breast-reduction-teen
longtime pa dem silent on support for freshman 'squad' member after his name is quietly removed from site,FoxNews,1,https://www.foxnews.com/politics/longtime-pa-dem-silent-on-support-for-freshman-squad-member-after-his-name-is-quietly-removed-from-site
"bruce willis' daughter tallulah gets emotional over photos with dad, 'my whole damn heart'",FoxNews,1,https://www.foxnews.com/entertainment/bruce-willis-daughter-tallulah-gets-emotional-photos-dad-my-whole-damn-heart
'extreme agenda': harris’ past record on illegal immigration resurfaces after biden drops out,FoxNews,1,https://www.foxnews.com/politics/extreme-agenda-harris-past-record-illegal-immigration-resurfaces-after-biden-drops-out.print
discovery of civil war map sheds new light on antietam’s bloody aftermath,FoxNews,1,https://www.foxnews.com/science/discovery-civil-war-map-antietam
moms for liberty takes center stage again in 2024 republican presidential race,FoxNews,1,https://www.foxnews.com/politics/moms-for-liberty-takes-center-stage-again-2024-republican-presidential-race.print
"on this day in history, july 26, 1990, president george h.w. bush signs americans with disabilities act",FoxNews,1,https://www.foxnews.com/lifestyle/this-day-history-july-26-1990-president-george-h-w-bush-signs-americans-disabilities-act
paul batura: dick hoyt's death – famed boston marathon runner and father lovingly pushed his son to greatness,FoxNews,1,https://www.foxnews.com/opinion/dick-hoyt-death-boston-marathon-runner-father-son-paul-batura
harris to virtually attend catholic charity dinner that rival trump is headlining,FoxNews,1,https://www.foxnews.com/politics/harris-virtually-attend-catholic-charity-dinner-rival-trump-headlining
"nevada senate hopefuls tackle trans athletes, immigration and ufos in only debate",FoxNews,1,https://www.foxnews.com/politics/nevada-senate-candidates-spar-biological-males-womens-sports-immigration-ufos-debate.print
pittsburgh diners fume over ‘staged’ harris campaign stop as popular restaurant cleared: ‘mind-boggling’,FoxNews,1,https://www.foxnews.com/politics/pittsburgh-diners-fume-after-restaurant-cleared-staged-harris-campaign-stop-mindboggling.print
young swing state voters deliver advice for kamala harris: 'there needs to be more transparency',FoxNews,1,https://www.foxnews.com/media/young-swing-state-voters-deliver-advice-kamala-harris-there-needs-more-transparency.print
diabetes patients now have access to first generic glp-1 medication: ‘more accessible and affordable’,FoxNews,1,https://www.foxnews.com/health/diabetes-patients-access-first-generic-glp-1-medication-accessible-affordable
would-be trump assassin ryan routh camped under cover of darkness for 12 hours: court docs,FoxNews,1,https://www.foxnews.com/us/would-be-trump-assassin-ryan-routh-camped-under-cover-darkness-12-hours-court-docs
politico alters headline calling kamala harris' support for banning fracking a 'trump accusation',FoxNews,1,https://www.foxnews.com/media/politico-alters-headline-calling-kamala-harris-support-banning-fracking-trump-accusation
how long will the kamala harris honeymoon in the polls against donald trump last?,FoxNews,1,https://www.foxnews.com/politics/how-long-kamala-harris-honeymoon-polls-against-donald-trump-last
one direction’s liam payne mourned by hollywood after death at 31: ‘absolutely heartbreaking’,FoxNews,1,https://www.foxnews.com/entertainment/one-directions-liam-payne-mourned-hollywood-after-death-31-absolutely-heartbreaking.print
meta claims another 'error' after conservative college's second complaint about facebook treatment,FoxNews,1,https://www.foxnews.com/media/meta-claims-another-error-after-conservative-colleges-second-complaint-about-facebook-treatment
"this veterans day, four key lessons on leadership in america from a former marine: 'sense of mission'",FoxNews,1,https://www.foxnews.com/lifestyle/veterans-day-lessons-leadership-america-former-marine-mission
trump says he was 'shot with a bullet' in assassination attempt at pennsylvania rally,FoxNews,1,https://www.foxnews.com/politics/trump-says-he-shot-bullet-assassination-attempt-pennsylvania-rally
"fox news poll: new matchup, same result — trump bests harris by one point",FoxNews,1,https://www.foxnews.com/official-polls/fox-news-poll-new-matchup-same-result-trump-bests-harris-one-point.print
flashback: kamala harris compared ice to kkk in senate hearing,FoxNews,1,https://www.foxnews.com/politics/kamala-harris-ice-kkk-senate-hearing
new poll reveals republican senate candidate deadlocked with dem in crucial deep blue state,FoxNews,1,https://www.foxnews.com/politics/republican-aiming-flip-key-senate-seat-dark-blue-state-deadlocked-democrat-poll
supreme court overturns roe v. wade in landmark abortion decision,FoxNews,1,https://www.foxnews.com/politics/supreme-court-overturns-roe-v-wade-dobbs-v-jackson-womens-health-organization
david marcus: kamala harris can no longer hide from her dangerous stance on men playing in girls' sports,FoxNews,1,https://www.foxnews.com/opinion/david-marcus-kamala-harris-can-no-longer-hide-from-her-dangerous-stance-men-playing-girls-sports.print
sydney sweeney tackles glen powell affair rumors on 'saturday night live',FoxNews,1,https://www.foxnews.com/entertainment/sydney-sweeney-tackles-glen-powell-affair-rumors-saturday-night-live
hulk hogan suggests he is willing to 'body-slam' us vice president kamala harris,FoxNews,1,https://www.foxnews.com/sports/hulk-hogan-suggest-he-willing-body-slam-us-vice-president-kamala-harris
"lori loughlin, mossimo giannulli officially plead guilty in college admissions scandal case",FoxNews,1,https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-officially-plead-guilty-in-college-admissions-scandal-case
nfl legend troy aikman rips 'lazy' cowboys wide receivers after blowout loss,FoxNews,1,https://www.foxnews.com/sports/nfl-legend-troy-aikman-rips-lazy-cowboys-wide-receivers-after-blowout-loss
taylor swift's eras tour leaves us after months of making history and causing chaos,FoxNews,1,https://www.foxnews.com/entertainment/taylor-swift-eras-tour-leaves-us-months-making-history-causing-chaos.print
utah state is fourth school to forfeit women's volleyball match amid san jose state trans player controversy,FoxNews,1,https://www.foxnews.com/sports/utah-state-becomes-4th-school-forfeit-womens-volleyball-match-amid-san-jose-state-trans-player-controversy
"hurricane effects pose 'tremendous' health hazards for americans, doctor warns",FoxNews,1,https://www.foxnews.com/health/hurricane-effects-pose-tremendous-health-hazards-americans-doctor-warns
ex-law enforcement officials warn biden's menthol cigarette ban could 'create a vacuum' for mexican cartels,FoxNews,1,https://www.foxnews.com/politics/ex-law-enforcement-officials-warn-bidens-menthol-cigarette-ban-create-vacuum-mexican-cartels
nra accuses meta of 'election interference' after labeling posts hitting harris 'false information',FoxNews,1,https://www.foxnews.com/media/nra-accuses-meta-election-interference-after-labeling-posts-hitting-harris-false-information.print
"france is sending a new statue of liberty to the us for july 4, but this time it's mini",FoxNews,1,https://www.foxnews.com/travel/france-2nd-mini-statue-liberty-nyc-july-washington-dc.print
olivia rodrigo reunites with rumored ex joshua bassett for first time since breakup hit 'drivers license',FoxNews,1,https://www.foxnews.com/entertainment/olivia-rodrigo-reunites-ex-joshua-bassett-drivers-license-inspiration.print
"on this day in history, september 22, 1862, abraham lincoln proclaims slaves will soon be 'forever free'",FoxNews,1,https://www.foxnews.com/lifestyle/on-this-day-history-sept-22-1862-abraham-lincoln-proclaims-slaves-soon-forever-free.print
abandoned luxury hotel in florida will reopen after 17 years,FoxNews,1,https://www.foxnews.com/travel/abandoned-luxury-hotel-florida-set-reopen-17-years
"simon cowell, lauren silverman engaged nearly 8 years after welcoming son",FoxNews,1,https://www.foxnews.com/entertainment/simon-cowell-lauren-silverman-engaged
'i will be haunted forever’: israel’s horrific video of hamas atrocities leaves viewers shocked and sickened,FoxNews,1,https://www.foxnews.com/world/i-will-be-haunted-forever-israels-horrific-video-hamas-atrocities-leaves-viewers-shocked-sickened
popular pa democratic mayor warns trump is ‘out-messaging’ harris: 'i get more from colbert',FoxNews,1,https://www.foxnews.com/politics/popular-pa-democratic-mayor-warns-trump-out-messaging-harris-fringes-hurting-parties
